Player-additional,Player,Age,Team,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,ERA+,WAR
abbotan01,Andrew Abbott*,25.0,CIN,NL,10.0,10.0,0.5,3.72,25.0,25.0,0.0,0.0,0.0,0.0,138.0,127.0,60.0,57.0,25.0,52.0,1.0,114.0,2.0,0.0,5.0,586.0,5.04,1.297,8.3,1.6,3.4,7.4,2.19,118.0,3.3
abreubr01,Bryan Abreu,27.0,HOU,AL,3.0,3.0,0.5,3.1,78.0,0.0,3.0,0.0,0.0,1.0,78.1,59.0,27.0,27.0,9.0,32.0,0.0,103.0,6.0,1.0,4.0,325.0,3.49,1.162,6.8,1.0,3.7,11.8,3.22,128.0,1.7
adamja01,Jason Adam,32.0,SDP/TBR,2LG,7.0,2.0,0.778,1.95,74.0,0.0,10.0,0.0,0.0,4.0,73.2,40.0,20.0,16.0,5.0,23.0,4.0,81.0,6.0,1.0,2.0,282.0,3.03,0.855,4.9,0.6,2.8,9.9,3.52,208.0,2.5
adamsau02,Austin Adams,33.0,OAK,AL,1.0,2.0,0.333,3.92,56.0,0.0,6.0,0.0,0.0,0.0,41.1,38.0,20.0,18.0,4.0,23.0,2.0,53.0,13.0,0.0,6.0,191.0,4.47,1.476,8.3,0.9,5.0,11.5,2.3,101.0,0.5
adonjo01,Joan Adon,25.0,WSN,NL,0.0,0.0,,6.75,8.0,1.0,5.0,0.0,0.0,0.0,10.2,12.0,8.0,8.0,2.0,4.0,0.0,6.0,1.0,0.0,0.0,48.0,5.89,1.5,10.1,1.7,3.4,5.1,1.5,62.0,-0.1
aguiaju01,Julian Aguiar,23.0,CIN,NL,2.0,1.0,0.667,6.25,7.0,7.0,0.0,0.0,0.0,0.0,31.2,30.0,22.0,22.0,8.0,12.0,1.0,19.0,5.0,0.0,1.0,140.0,6.86,1.326,8.5,2.3,3.4,5.4,1.58,71.0,-0.1
akinke01,Keegan Akin*,29.0,BAL,AL,3.0,1.0,0.75,3.32,66.0,0.0,21.0,0.0,0.0,1.0,78.2,55.0,31.0,29.0,9.0,19.0,1.0,97.0,2.0,0.0,4.0,313.0,2.99,0.941,6.3,1.0,2.2,11.1,5.11,113.0,1.1
alcaljo01,Jorge Alcalá,28.0,MIN,AL,4.0,3.0,0.571,3.24,54.0,0.0,5.0,0.0,0.0,0.0,58.1,40.0,23.0,21.0,8.0,20.0,1.0,58.0,3.0,0.0,4.0,235.0,4.14,1.029,6.2,1.2,3.1,8.9,2.9,129.0,1.4
aldegsa01,Sam Aldegheri*,22.0,LAA,AL,1.0,2.0,0.333,4.85,3.0,3.0,0.0,0.0,0.0,0.0,13.0,15.0,12.0,7.0,2.0,10.0,0.0,10.0,2.0,0.0,2.0,67.0,6.4,1.923,10.4,1.4,6.9,6.9,1.0,89.0,-0.3
alexasc02,Scott Alexander*,34.0,OAK,AL,1.0,3.0,0.25,2.56,45.0,0.0,9.0,0.0,0.0,0.0,38.2,31.0,14.0,11.0,3.0,15.0,7.0,31.0,2.0,0.0,2.0,160.0,3.89,1.19,7.2,0.7,3.5,7.2,2.07,155.0,1.2
alexaty01,Tyler Alexander*,29.0,TBR,AL,6.0,5.0,0.545,5.1,23.0,9.0,1.0,0.0,0.0,0.0,107.2,110.0,61.0,61.0,23.0,24.0,1.0,90.0,5.0,0.0,0.0,455.0,5.08,1.245,9.2,1.9,2.0,7.5,3.75,78.0,0.3
allarko01,Kolby Allard*,26.0,PHI,NL,2.0,0.0,1.0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,27.0,34.0,15.0,15.0,5.0,8.0,0.0,23.0,0.0,0.0,0.0,117.0,4.76,1.556,11.3,1.7,2.7,7.7,2.88,82.0,0.2
allenlo01,Logan Allen*,27.0,ARI,NL,0.0,1.0,0.0,5.46,12.0,0.0,4.0,0.0,0.0,1.0,28.0,32.0,17.0,17.0,3.0,10.0,0.0,21.0,2.0,0.0,0.0,128.0,4.35,1.5,10.3,1.0,3.2,6.8,2.1,77.0,-0.1
allenlo02,Logan Allen*,25.0,CLE,AL,8.0,5.0,0.615,5.73,20.0,20.0,0.0,0.0,0.0,0.0,97.1,113.0,63.0,62.0,22.0,41.0,0.0,79.0,4.0,0.0,4.0,432.0,5.87,1.582,10.4,2.0,3.8,7.3,1.93,71.0,-1.0
almonye01,Yency Almonte,30.0,CHC,NL,1.0,0.0,1.0,3.45,17.0,0.0,2.0,0.0,0.0,1.0,15.2,9.0,7.0,6.0,1.0,8.0,1.0,20.0,2.0,0.0,1.0,67.0,3.36,1.085,5.2,0.6,4.6,11.5,2.5,118.0,0.1
alvarjo03,José Alvarado*,29.0,PHI,NL,2.0,5.0,0.286,4.09,66.0,0.0,21.0,0.0,0.0,13.0,61.2,49.0,30.0,28.0,6.0,28.0,1.0,63.0,1.0,0.0,4.0,258.0,3.8,1.249,7.2,0.9,4.1,9.2,2.25,100.0,0.3
alzolad01,Adbert Alzolay,29.0,CHC,NL,1.0,4.0,0.2,4.67,18.0,0.0,11.0,0.0,0.0,4.0,17.1,19.0,13.0,9.0,6.0,6.0,0.0,13.0,1.0,0.0,0.0,75.0,7.38,1.442,9.9,3.1,3.1,6.8,2.17,87.0,-0.6
anderch01,Chase Anderson,36.0,BOS/TEX,AL,0.0,2.0,0.0,5.4,29.0,1.0,23.0,0.0,0.0,3.0,58.1,55.0,41.0,35.0,12.0,21.0,1.0,42.0,4.0,0.0,3.0,255.0,5.69,1.303,8.5,1.9,3.2,6.5,2.0,79.0,-0.6
andergr01,Grant Anderson,27.0,TEX,AL,0.0,1.0,0.0,8.1,23.0,0.0,10.0,0.0,0.0,1.0,26.2,33.0,24.0,24.0,11.0,10.0,3.0,29.0,1.0,0.0,0.0,120.0,7.59,1.613,11.1,3.7,3.4,9.8,2.9,49.0,-1.1
anderju01,Justin Anderson,31.0,CHW,AL,1.0,2.0,0.333,4.39,56.0,0.0,14.0,0.0,0.0,1.0,53.1,48.0,29.0,26.0,5.0,32.0,1.0,57.0,3.0,0.0,1.0,242.0,4.22,1.5,8.1,0.8,5.4,9.6,1.78,94.0,0.5
anderni01,Nick Anderson,33.0,KCR,AL,3.0,1.0,0.75,4.04,37.0,0.0,19.0,0.0,0.0,1.0,35.2,35.0,17.0,16.0,6.0,15.0,1.0,29.0,1.0,0.0,1.0,153.0,5.07,1.402,8.8,1.5,3.8,7.3,1.93,106.0,0.3
andersh01,Shaun Anderson,29.0,MIA,2LG,0.0,2.0,0.0,8.27,6.0,2.0,3.0,0.0,0.0,0.0,16.1,34.0,19.0,15.0,3.0,1.0,0.0,10.0,1.0,0.0,2.0,85.0,4.7,2.143,18.7,1.7,0.6,5.5,10.0,55.0,-0.6
anderty01,Tyler Anderson*,34.0,LAA,AL,10.0,15.0,0.4,3.81,31.0,31.0,0.0,0.0,0.0,0.0,179.1,158.0,83.0,76.0,24.0,73.0,2.0,142.0,7.0,1.0,3.0,765.0,4.66,1.288,7.9,1.2,3.7,7.1,1.95,110.0,3.1
andrima01,Matt Andriese,34.0,MIA,NL,0.0,1.0,0.0,6.0,4.0,0.0,4.0,0.0,0.0,0.0,6.0,7.0,5.0,4.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,26.0,5.67,1.333,10.5,3.0,1.5,10.5,7.0,79.0,-0.1
armstsh01,Shawn Armstrong,33.0,CHC/STL/TBR,2LG,4.0,4.0,0.5,4.568,76.0,7.0,14.0,0.0,0.0,1.0,86.2,98.0,46.0,44.0,7.0,31.0,0.0,82.0,2.0,1.0,1.0,376.0,3.466,1.488,10.191,0.73,3.238,8.506,2.647,101.0,-0.09999999999999998
arrigsp01,Spencer Arrighetti,24.0,HOU,AL,7.0,13.0,0.35,4.53,29.0,28.0,0.0,0.0,0.0,0.0,145.0,139.0,80.0,73.0,21.0,65.0,0.0,171.0,7.0,0.0,3.0,632.0,4.18,1.407,8.6,1.3,4.0,10.6,2.63,87.0,0.3
ashbyaa01,Aaron Ashby*,26.0,MIL,NL,1.0,2.0,0.333,2.86,14.0,2.0,3.0,0.0,0.0,0.0,28.1,20.0,13.0,9.0,2.0,10.0,0.0,33.0,0.0,0.0,1.0,119.0,2.81,1.059,6.4,0.6,3.2,10.5,3.3,148.0,0.2
ashcrgr01,Graham Ashcraft,26.0,CIN,NL,5.0,5.0,0.5,5.24,15.0,15.0,0.0,0.0,0.0,0.0,77.1,89.0,50.0,45.0,11.0,27.0,0.0,57.0,6.0,0.0,4.0,350.0,4.82,1.5,10.4,1.3,3.1,6.6,2.11,84.0,0.3
assadja01,Javier Assad,26.0,CHC,NL,7.0,6.0,0.538,3.73,29.0,29.0,0.0,0.0,0.0,0.0,147.0,143.0,64.0,61.0,20.0,63.0,0.0,124.0,5.0,0.0,5.0,638.0,4.64,1.401,8.8,1.2,3.9,7.6,1.97,107.0,1.6
avilani01,Nick Avila,26.0,SFG,NL,1.0,0.0,1.0,8.49,8.0,0.0,4.0,0.0,0.0,0.0,11.2,17.0,12.0,11.0,2.0,3.0,0.0,14.0,0.0,0.0,0.0,55.0,3.77,1.714,13.1,1.5,2.3,10.8,4.67,47.0,-0.3
avilape01,Pedro Avila,27.0,CLE/SDP,2LG,6.0,1.0,0.857,3.81,54.0,0.0,17.0,0.0,0.0,1.0,82.2,73.0,38.0,35.0,8.0,36.0,1.0,82.0,4.0,0.0,7.0,353.0,3.89,1.319,7.9,0.9,3.9,8.9,2.28,108.0,0.5
bachala01,Lake Bachar,29.0,MIA,NL,0.0,1.0,0.0,3.86,10.0,0.0,0.0,0.0,0.0,0.0,9.1,10.0,5.0,4.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,40.0,4.88,1.5,9.6,1.9,3.9,10.6,2.75,121.0,0.1
bakerbr01,Bryan Baker,29.0,BAL,AL,1.0,1.0,0.5,5.01,19.0,0.0,4.0,0.0,0.0,0.0,23.1,20.0,14.0,13.0,3.0,7.0,0.0,23.0,0.0,0.0,0.0,93.0,3.77,1.157,7.7,1.2,2.7,8.9,3.29,76.0,-0.1
bandaan01,Anthony Banda*,30.0,LAD,NL,3.0,2.0,0.6,3.08,48.0,2.0,9.0,0.0,0.0,2.0,49.2,44.0,19.0,17.0,5.0,18.0,6.0,50.0,2.0,0.0,1.0,209.0,3.67,1.248,8.0,0.9,3.3,9.1,2.78,126.0,0.5
banksta01,Tanner Banks*,32.0,CHW/PHI,2LG,2.0,3.0,0.4,3.98,63.0,2.0,16.0,0.0,0.0,2.0,72.1,69.0,41.0,32.0,6.0,25.0,2.0,78.0,3.0,0.0,0.0,311.0,3.25,1.3,8.6,0.7,3.1,9.7,3.12,104.0,0.1
barlosc01,Scott Barlow,31.0,CLE,AL,3.0,3.0,0.5,4.25,63.0,0.0,15.0,0.0,0.0,2.0,55.0,44.0,27.0,26.0,6.0,31.0,1.0,68.0,4.0,0.0,2.0,241.0,4.02,1.364,7.2,1.0,5.1,11.1,2.19,96.0,0.2
barneja01,Jacob Barnes,34.0,WSN,NL,8.0,3.0,0.727,4.36,63.0,0.0,5.0,0.0,0.0,0.0,66.0,67.0,36.0,32.0,10.0,20.0,2.0,55.0,0.0,0.0,3.0,277.0,4.38,1.318,9.1,1.4,2.7,7.5,2.75,93.0,0.1
barnema01,Matt Barnes,34.0,WSN,NL,0.0,0.0,,6.75,14.0,0.0,8.0,0.0,0.0,0.0,13.1,16.0,11.0,10.0,1.0,4.0,0.0,10.0,0.0,1.0,2.0,60.0,3.54,1.5,10.8,0.7,2.7,6.8,2.5,61.0,-0.2
bassich01,Chris Bassitt,35.0,TOR,AL,10.0,14.0,0.417,4.16,31.0,31.0,0.0,0.0,0.0,0.0,171.0,180.0,91.0,79.0,18.0,70.0,2.0,168.0,16.0,2.0,2.0,758.0,4.08,1.462,9.5,0.9,3.7,8.8,2.4,97.0,-0.1
bassobr01,Brady Basso*,26.0,OAK,AL,1.0,1.0,0.5,4.03,7.0,4.0,2.0,0.0,0.0,0.0,22.1,23.0,10.0,10.0,3.0,5.0,0.0,19.0,0.0,0.0,1.0,93.0,3.88,1.254,9.3,1.2,2.0,7.7,3.8,99.0,0.3
baumami01,Mike Baumann,28.0,BAL/LAA/MIA/SEA,2LG,6.0,2.0,0.5833333333333334,5.548,114.0,0.0,30.0,0.0,0.0,0.0,116.2,118.0,80.0,72.0,18.0,56.0,2.0,116.0,8.0,0.0,12.0,528.0,4.832,1.491,9.101,1.379,4.312,8.923,2.068,72.0,-1.3
bazared01,Eduard Bazardo,28.0,SEA,AL,2.0,0.0,1.0,4.88,23.0,0.0,15.0,0.0,0.0,0.0,27.2,20.0,15.0,15.0,2.0,9.0,0.0,33.0,0.0,0.0,3.0,108.0,2.7,1.048,6.5,0.7,2.9,10.7,3.67,76.0,0.0
bazsh01,Shane Baz,25.0,TBR,AL,4.0,3.0,0.571,3.06,14.0,14.0,0.0,0.0,0.0,0.0,79.1,57.0,28.0,27.0,9.0,27.0,0.0,69.0,4.0,0.0,2.0,319.0,4.07,1.059,6.5,1.0,3.1,7.8,2.56,131.0,2.1
becktr01,Tristan Beck,28.0,SFG,NL,0.0,0.0,,1.69,7.0,1.0,2.0,0.0,0.0,0.0,16.0,14.0,3.0,3.0,2.0,4.0,0.0,14.0,1.0,0.0,0.0,67.0,3.98,1.125,7.9,1.1,2.3,7.9,3.5,234.0,0.5
bednada01,David Bednar,29.0,PIT,NL,3.0,8.0,0.273,5.77,62.0,0.0,45.0,0.0,0.0,23.0,57.2,54.0,40.0,37.0,9.0,28.0,3.0,58.0,3.0,0.0,2.0,262.0,4.8,1.422,8.4,1.4,4.4,9.1,2.07,73.0,-0.9
beedety01,Tyler Beede,31.0,CLE,AL,1.0,0.0,1.0,8.36,13.0,0.0,3.0,0.0,0.0,0.0,14.0,16.0,14.0,13.0,2.0,9.0,1.0,18.0,3.0,1.0,0.0,68.0,5.02,1.786,10.3,1.3,5.8,11.6,2.0,50.0,-0.7
beeksja02,Jalen Beeks*,30.0,COL/PIT,NL,7.0,4.0,0.636,4.5,71.0,0.0,27.0,0.0,0.0,10.0,70.0,77.0,42.0,35.0,6.0,27.0,2.0,55.0,3.0,0.0,7.0,312.0,4.0,1.486,9.9,0.8,3.5,7.1,2.04,100.0,0.1
bellobr01,Brayan Bello,25.0,BOS,AL,14.0,8.0,0.636,4.49,30.0,30.0,0.0,0.0,0.0,0.0,162.1,157.0,84.0,81.0,19.0,64.0,0.0,153.0,11.0,1.0,6.0,702.0,4.19,1.361,8.7,1.1,3.5,8.5,2.39,95.0,1.5
bellova01,Valente Bellozo,24.0,MIA,NL,3.0,4.0,0.429,3.67,13.0,13.0,0.0,0.0,0.0,0.0,68.2,69.0,31.0,28.0,15.0,21.0,1.0,44.0,2.0,0.0,0.0,295.0,5.73,1.311,9.0,2.0,2.8,5.8,2.1,124.0,1.5
bendean01,Anthony Bender,29.0,MIA,NL,5.0,2.0,0.714,4.08,59.0,0.0,10.0,0.0,0.0,1.0,53.0,50.0,25.0,24.0,3.0,18.0,1.0,59.0,4.0,0.0,2.0,228.0,2.92,1.283,8.5,0.5,3.1,10.0,3.28,111.0,0.9
bermujo01,Jonathan Bermúdez*,28.0,MIA,NL,0.0,1.0,0.0,8.1,3.0,1.0,1.0,0.0,0.0,0.0,6.2,11.0,6.0,6.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,33.0,7.67,1.95,14.9,2.7,2.7,5.4,2.0,59.0,-0.1
bernabr01,Brennan Bernardino*,32.0,BOS,AL,4.0,3.0,0.571,4.06,57.0,3.0,4.0,0.0,0.0,0.0,51.0,50.0,25.0,23.0,6.0,22.0,6.0,56.0,6.0,0.0,7.0,226.0,4.15,1.412,8.8,1.1,3.9,9.9,2.55,106.0,0.5
berrijo01,José Berríos,30.0,TOR,AL,16.0,11.0,0.593,3.6,32.0,32.0,0.0,1.0,0.0,0.0,192.1,168.0,79.0,77.0,31.0,54.0,1.0,153.0,13.0,0.0,1.0,786.0,4.72,1.154,7.9,1.5,2.5,7.2,2.83,112.0,2.2
berropr01,Prelander Berroa,24.0,CHW,AL,1.0,0.0,1.0,3.32,17.0,0.0,3.0,0.0,0.0,0.0,19.0,15.0,7.0,7.0,2.0,13.0,1.0,26.0,1.0,0.0,0.0,83.0,4.01,1.474,7.1,0.9,6.2,12.3,2.0,126.0,0.4
bibeeta01,Tanner Bibee,25.0,CLE,AL,12.0,8.0,0.6,3.47,31.0,31.0,0.0,0.0,0.0,0.0,173.2,150.0,70.0,67.0,22.0,44.0,0.0,187.0,8.0,0.0,2.0,710.0,3.56,1.117,7.8,1.1,2.3,9.7,4.25,117.0,2.7
bickfph01,Phil Bickford,28.0,NYY,AL,0.0,0.0,,8.64,8.0,0.0,4.0,0.0,0.0,0.0,8.1,10.0,9.0,8.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,39.0,4.01,1.32,10.8,1.1,1.1,6.5,6.0,50.0,-0.3
bidoos01,Osvaldo Bido,28.0,OAK,AL,5.0,3.0,0.625,3.41,16.0,9.0,3.0,0.0,0.0,0.0,63.1,43.0,25.0,24.0,3.0,26.0,1.0,63.0,7.0,0.0,3.0,259.0,3.36,1.089,6.1,0.4,3.7,9.0,2.42,116.0,1.7
biebesh01,Shane Bieber,29.0,CLE,AL,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,45.0,0.08,0.917,7.5,0.0,0.8,15.0,20.0,,0.7
bielabr01,Brandon Bielak,28.0,HOU/OAK,AL,1.0,0.0,1.0,5.16,16.0,0.0,9.0,0.0,0.0,0.0,29.2,39.0,17.0,17.0,5.0,13.0,0.0,14.0,2.0,0.0,1.0,140.0,5.93,1.753,11.8,1.5,3.9,4.2,1.08,78.0,0.1
biggehu01,Hunter Bigge,26.0,TBR,2LG,0.0,0.0,,2.6,19.0,1.0,11.0,0.0,0.0,1.0,17.1,17.0,5.0,5.0,2.0,5.0,0.0,24.0,0.0,0.0,2.0,73.0,2.76,1.269,8.8,1.0,2.6,12.5,4.8,160.0,0.4
birdja01,Jake Bird,28.0,COL,NL,2.0,2.0,0.5,4.5,35.0,0.0,5.0,0.0,0.0,1.0,40.0,43.0,21.0,20.0,5.0,25.0,1.0,31.0,4.0,0.0,1.0,185.0,5.42,1.7,9.7,1.1,5.6,7.0,1.24,103.0,0.3
birdsha01,Hayden Birdsong,22.0,SFG,NL,5.0,6.0,0.455,4.75,16.0,16.0,0.0,0.0,0.0,0.0,72.0,57.0,39.0,38.0,11.0,43.0,0.0,88.0,4.0,0.0,4.0,315.0,4.67,1.389,7.1,1.4,5.4,11.0,2.05,81.0,0.3
bivensp01,Spencer Bivens,30.0,SFG,NL,3.0,1.0,0.75,3.14,27.0,2.0,8.0,0.0,0.0,1.0,48.2,47.0,20.0,17.0,9.0,11.0,1.0,37.0,1.0,0.0,0.0,202.0,4.79,1.192,8.7,1.7,2.0,6.8,3.36,123.0,0.6
blachty01,Ty Blach*,33.0,COL,NL,3.0,8.0,0.273,6.94,20.0,12.0,4.0,0.0,0.0,0.0,71.1,103.0,55.0,55.0,17.0,18.0,0.0,36.0,6.0,0.0,1.0,330.0,6.27,1.696,13.0,2.1,2.3,4.5,2.0,67.0,-0.7
blackma01,Mason Black,24.0,SFG,NL,1.0,5.0,0.167,6.44,9.0,8.0,0.0,0.0,0.0,0.0,36.1,46.0,26.0,26.0,7.0,15.0,0.0,31.0,3.0,0.0,0.0,169.0,5.45,1.679,11.4,1.7,3.7,7.7,2.07,60.0,-0.6
blackpa01,Paul Blackburn,30.0,NYM/OAK,2LG,5.0,4.0,0.556,4.66,14.0,14.0,0.0,0.0,0.0,0.0,75.1,76.0,41.0,39.0,12.0,21.0,0.0,59.0,3.0,0.0,0.0,316.0,4.63,1.288,9.1,1.4,2.5,7.0,2.81,85.0,0.4
blalobr01,Bradley Blalock,23.0,COL,NL,1.0,3.0,0.25,5.87,7.0,6.0,0.0,0.0,0.0,0.0,30.2,35.0,22.0,20.0,4.0,20.0,0.0,20.0,1.0,0.0,0.0,147.0,5.61,1.793,10.3,1.2,5.9,5.9,1.0,80.0,-0.2
blancro01,Ronel Blanco,30.0,HOU,AL,13.0,6.0,0.684,2.8,30.0,29.0,1.0,1.0,1.0,0.0,167.1,114.0,56.0,52.0,22.0,68.0,0.0,166.0,2.0,0.0,3.0,676.0,4.15,1.088,6.1,1.2,3.7,8.9,2.44,141.0,4.5
blewesc01,Scott Blewett,28.0,MIN,AL,1.0,1.0,0.5,1.77,12.0,0.0,4.0,0.0,0.0,0.0,20.1,17.0,5.0,4.0,2.0,8.0,2.0,18.0,1.0,0.0,0.0,85.0,4.0,1.23,7.5,0.9,3.5,8.0,2.25,238.0,0.8
blossja01,Jake Bloss,23.0,HOU,AL,0.0,1.0,0.0,6.94,3.0,3.0,0.0,0.0,0.0,0.0,11.2,16.0,9.0,9.0,5.0,3.0,0.0,11.0,0.0,0.0,2.0,55.0,7.62,1.629,12.3,3.9,2.3,8.5,3.67,59.0,-0.2
boltoco01,Cody Bolton,26.0,SEA,AL,0.0,0.0,,4.34,17.0,0.0,5.0,0.0,0.0,0.0,18.2,18.0,11.0,9.0,3.0,9.0,0.0,17.0,0.0,0.0,0.0,83.0,4.88,1.446,8.7,1.4,4.3,8.2,1.89,86.0,-0.1
booseca01,Cam Booser*,32.0,BOS,AL,2.0,3.0,0.4,3.38,43.0,0.0,7.0,0.0,0.0,1.0,42.2,41.0,17.0,16.0,5.0,16.0,1.0,43.0,0.0,0.0,0.0,183.0,3.8,1.336,8.6,1.1,3.4,9.1,2.69,127.0,0.8
borucry01,Ryan Borucki*,30.0,PIT,NL,0.0,0.0,,7.36,14.0,0.0,3.0,0.0,0.0,0.0,11.0,14.0,10.0,9.0,2.0,4.0,0.0,13.0,1.0,0.0,0.0,51.0,4.53,1.636,11.5,1.6,3.3,10.6,3.25,59.0,-0.4
bowmama01,Matt Bowman,33.0,ARI/BAL/MIN,2LG,2.0,0.0,1.0,3.948,46.0,2.0,11.0,0.0,0.0,0.0,54.2,44.0,24.0,24.0,9.0,24.0,2.0,44.0,4.0,0.0,0.0,233.0,5.234,1.244,7.246,1.5,3.933,7.221,1.837,107.0,0.7
boydma01,Matthew Boyd*,33.0,CLE,AL,2.0,2.0,0.5,2.72,8.0,8.0,0.0,0.0,0.0,0.0,39.2,32.0,16.0,12.0,4.0,13.0,0.0,46.0,2.0,1.0,0.0,166.0,3.29,1.134,7.3,0.9,2.9,10.4,3.54,151.0,0.7
boylejo01,Joe Boyle,24.0,OAK,AL,3.0,6.0,0.333,6.42,13.0,10.0,0.0,0.0,0.0,0.0,47.2,42.0,35.0,34.0,4.0,40.0,0.0,56.0,4.0,1.0,7.0,226.0,4.68,1.72,7.9,0.8,7.6,10.6,1.4,62.0,-0.5
bradfco01,Cody Bradford*,26.0,TEX,AL,6.0,3.0,0.667,3.54,14.0,13.0,0.0,0.0,0.0,0.0,76.1,64.0,32.0,30.0,10.0,13.0,0.0,70.0,1.0,0.0,1.0,308.0,3.59,1.009,7.5,1.2,1.5,8.3,5.38,112.0,1.1
bradiky01,Kyle Bradish,27.0,BAL,AL,2.0,0.0,1.0,2.75,8.0,8.0,0.0,0.0,0.0,0.0,39.1,27.0,12.0,12.0,2.0,15.0,0.0,53.0,3.0,0.0,2.0,163.0,2.51,1.068,6.2,0.5,3.4,12.1,3.53,138.0,1.0
bradlta01,Taj Bradley,23.0,TBR,AL,8.0,11.0,0.421,4.11,25.0,25.0,0.0,0.0,0.0,0.0,138.0,122.0,68.0,63.0,22.0,47.0,0.0,154.0,3.0,0.0,4.0,578.0,4.09,1.225,8.0,1.4,3.1,10.0,3.28,97.0,1.6
brasiry01,Ryan Brasier,36.0,LAD,NL,1.0,0.0,1.0,3.54,29.0,4.0,3.0,0.0,0.0,0.0,28.0,22.0,12.0,11.0,3.0,5.0,0.0,25.0,0.0,0.0,1.0,110.0,3.31,0.964,7.1,1.0,1.6,8.0,5.0,110.0,0.2
brazohu01,Huascar Brazobán,34.0,MIA/NYM,NL,1.0,3.0,0.25,3.83,39.0,0.0,4.0,0.0,0.0,0.0,51.2,38.0,26.0,22.0,2.0,25.0,0.0,51.0,3.0,0.0,4.0,217.0,3.32,1.219,6.6,0.3,4.4,8.9,2.04,113.0,0.3
brebbjo01,John Brebbia,34.0,ATL/CHW,2LG,0.0,6.0,0.0,5.86,59.0,0.0,22.0,0.0,0.0,2.0,55.1,56.0,36.0,36.0,11.0,19.0,0.0,67.0,3.0,0.0,1.0,242.0,4.52,1.355,9.1,1.8,3.1,10.9,3.53,71.0,-0.5
breweco01,Colten Brewer,31.0,CHC,NL,0.0,0.0,,5.66,16.0,0.0,8.0,0.0,0.0,1.0,20.2,24.0,16.0,13.0,1.0,9.0,0.0,22.0,1.0,0.0,1.0,95.0,3.12,1.597,10.5,0.4,3.9,9.6,2.44,71.0,-0.6
briesbe01,Beau Brieske,26.0,DET,AL,4.0,5.0,0.444,3.59,46.0,12.0,12.0,0.0,0.0,1.0,67.2,55.0,31.0,27.0,5.0,30.0,2.0,69.0,2.0,0.0,0.0,282.0,3.51,1.256,7.3,0.7,4.0,9.2,2.3,114.0,0.7
britojh01,Jhony Brito,26.0,SDP,NL,1.0,2.0,0.333,4.12,26.0,0.0,9.0,0.0,0.0,0.0,43.2,49.0,23.0,20.0,4.0,10.0,1.0,29.0,0.0,0.0,1.0,185.0,3.72,1.351,10.1,0.8,2.1,6.0,2.9,100.0,0.2
brookaa01,Aaron Brooks,34.0,OAK,AL,0.0,2.0,0.0,5.06,5.0,4.0,1.0,0.0,0.0,0.0,26.2,33.0,19.0,15.0,4.0,8.0,0.0,12.0,1.0,0.0,0.0,119.0,5.23,1.538,11.1,1.4,2.7,4.1,1.5,79.0,-0.2
brownbe02,Ben Brown,24.0,CHC,NL,1.0,3.0,0.25,3.58,15.0,8.0,0.0,0.0,0.0,0.0,55.1,41.0,22.0,22.0,5.0,19.0,0.0,64.0,1.0,0.0,2.0,222.0,3.11,1.084,6.7,0.8,3.1,10.4,3.37,112.0,0.9
brownhu01,Hunter Brown,25.0,HOU,AL,11.0,9.0,0.55,3.49,31.0,30.0,0.0,0.0,0.0,0.0,170.0,156.0,71.0,66.0,18.0,60.0,0.0,179.0,5.0,1.0,4.0,712.0,3.58,1.271,8.3,1.0,3.2,9.5,2.98,113.0,2.6
bruihju01,Justin Bruihl*,27.0,PIT,NL,0.0,0.0,,9.53,7.0,0.0,0.0,0.0,0.0,0.0,5.2,9.0,6.0,6.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,27.0,4.76,1.765,14.3,1.6,1.6,7.9,5.0,47.0,-0.3
brzykza01,Zach Brzykcy,24.0,WSN,NL,0.0,0.0,,14.29,6.0,0.0,1.0,0.0,0.0,0.0,5.2,9.0,9.0,9.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,28.0,7.93,2.118,14.3,3.2,4.8,6.4,1.33,30.0,-0.3
bubickr01,Kris Bubic*,26.0,KCR,AL,1.0,1.0,0.5,2.67,27.0,0.0,7.0,0.0,0.0,1.0,30.1,26.0,12.0,9.0,2.0,5.0,3.0,39.0,0.0,0.0,1.0,121.0,1.95,1.022,7.7,0.6,1.5,11.6,7.8,160.0,0.8
buehlwa01,Walker Buehler,29.0,LAD,NL,1.0,6.0,0.143,5.38,16.0,16.0,0.0,0.0,0.0,0.0,75.1,89.0,52.0,45.0,16.0,28.0,0.0,64.0,5.0,0.0,3.0,344.0,5.54,1.553,10.6,1.9,3.3,7.6,2.29,72.0,-1.3
